Year,Month,Latitude,Longitude,amount
2024,1,47.597222,-122.319722,7.26
2024,1,47.597222,-122.319722,8.8
2024,1,47.597222,-122.319722,10.89
2024,1,47.597222,-122.319722,15.510000000000002
2024,1,47.597222,-122.319722,15.290000000000001
2024,1,47.597222,-122.319722,19.360000000000003
2024,1,47.597222,-122.319722,21.34
2024,1,47.597222,-122.319722,15.07
2024,1,47.597222,-122.319722,9.680000000000001
2024,1,47.597222,-122.319722,17.82
2024,1,47.597222,-122.319722,21.34
2024,1,47.597222,-122.319722,28.930000000000003
2024,1,47.597222,-122.319722,19.8
2024,1,47.597222,-122.319722,22.0
2024,1,47.597222,-122.319722,24.310000000000002
2024,1,47.597222,-122.319722,30.030000000000005
2024,1,47.597222,-122.319722,29.810000000000002
2024,1,47.597222,-122.319722,19.470000000000002
2024,1,47.597222,-122.319722,20.02
2024,1,47.597222,-122.319722,15.290000000000001
2024,1,47.597222,-122.319722,13.200000000000001
2024,1,47.597222,-122.319722,9.57
2024,1,47.597222,-122.319722,9.02
2024,1,47.597222,-122.319722,16.060000000000002
2024,1,47.597222,-122.319722,25.080000000000002
2024,1,47.597222,-122.319722,32.56
2024,1,47.597222,-122.319722,37.18
2024,1,47.597222,-122.319722,37.29
2024,1,47.597222,-122.319722,26.84
2024,1,47.597222,-122.319722,23.54
2024,1,47.597222,-122.319722,21.230000000000004
2024,1,47.597222,-122.319722,20.02
2024,1,47.597222,-122.319722,20.900000000000002
2024,1,47.597222,-122.319722,18.26
2024,1,47.597222,-122.319722,10.89
2024,1,47.597222,-122.319722,9.790000000000001
2024,1,47.597222,-122.319722,8.14
2024,1,47.597222,-122.319722,10.340000000000002
2024,1,47.597222,-122.319722,10.01
2024,1,47.597222,-122.319722,10.12
2024,1,47.597222,-122.319722,10.01
2024,1,47.597222,-122.319722,9.350000000000001
2024,1,47.597222,-122.319722,8.8
2024,1,47.597222,-122.319722,6.820000000000001
2024,1,47.597222,-122.319722,4.620000000000001
2024,1,47.597222,-122.319722,5.28
2024,1,47.597222,-122.319722,6.930000000000001
2024,1,47.597222,-122.319722,6.930000000000001
2024,1,47.597222,-122.319722,5.83
2024,1,47.597222,-122.319722,6.16
2024,1,47.597222,-122.319722,9.680000000000001
2024,1,47.597222,-122.319722,8.030000000000001
2024,1,47.597222,-122.319722,7.590000000000001
2024,1,47.597222,-122.319722,8.14
2024,1,47.597222,-122.319722,8.030000000000001
2024,1,47.597222,-122.319722,9.680000000000001
2024,1,47.597222,-122.319722,11.110000000000001
2024,1,47.597222,-122.319722,8.36
2024,1,47.597222,-122.319722,8.030000000000001
2024,1,47.597222,-122.319722,10.230000000000002
2024,1,47.597222,-122.319722,12.100000000000001
2024,1,47.597222,-122.319722,12.100000000000001
2024,1,47.597222,-122.319722,10.56
2024,1,47.597222,-122.319722,10.01
2024,1,47.597222,-122.319722,5.61
2024,1,47.597222,-122.319722,5.5
2024,1,47.597222,-122.319722,5.5
2024,1,47.597222,-122.319722,10.01
2024,1,47.597222,-122.319722,34.43000000000001
2024,1,47.597222,-122.319722,31.130000000000003
2024,1,47.597222,-122.319722,32.34
2024,1,47.597222,-122.319722,31.57
2024,1,47.597222,-122.319722,35.53
2024,1,47.597222,-122.319722,36.74
2024,1,47.597222,-122.319722,26.62
2024,1,47.597222,-122.319722,15.400000000000002
2024,1,47.597222,-122.319722,9.350000000000001
2024,1,47.597222,-122.319722,10.67
2024,1,47.597222,-122.319722,10.340000000000002
2024,1,47.597222,-122.319722,5.61
2024,1,47.597222,-122.319722,6.16
2024,1,47.597222,-122.319722,8.8
2024,1,47.597222,-122.319722,11.990000000000002
2024,1,47.597222,-122.319722,11.77
2024,1,47.597222,-122.319722,11.440000000000001
2024,1,47.597222,-122.319722,8.58
2024,1,47.597222,-122.319722,11.77
2024,1,47.597222,-122.319722,30.800000000000004
2024,1,47.597222,-122.319722,16.830000000000002
2024,1,47.597222,-122.319722,8.690000000000001
2024,1,47.597222,-122.319722,11.440000000000001
2024,1,47.597222,-122.319722,11.55
2024,1,47.597222,-122.319722,18.810000000000002
2024,1,47.597222,-122.319722,24.860000000000003
2024,1,47.597222,-122.319722,17.27
2024,1,47.597222,-122.319722,22.220000000000002
2024,1,47.597222,-122.319722,26.730000000000004
2024,1,47.597222,-122.319722,17.16
2024,1,47.597222,-122.319722,8.58
2024,1,47.597222,-122.319722,7.48
2024,1,47.597222,-122.319722,8.8
2024,1,47.597222,-122.319722,14.41
2024,1,47.597222,-122.319722,10.230000000000002
2024,1,47.597222,-122.319722,11.440000000000001
2024,1,47.597222,-122.319722,13.31
2024,1,47.597222,-122.319722,16.5
2024,1,47.597222,-122.319722,17.930000000000003
2024,1,47.597222,-122.319722,17.27
2024,1,47.597222,-122.319722,16.5
2024,1,47.597222,-122.319722,15.290000000000001
2024,1,47.597222,-122.319722,14.96
2024,1,47.597222,-122.319722,9.790000000000001
2024,1,47.597222,-122.319722,9.680000000000001
2024,1,47.597222,-122.319722,9.240000000000002
2024,1,47.597222,-122.319722,8.8
2024,1,47.597222,-122.319722,7.590000000000001
2024,1,47.597222,-122.319722,9.57
2024,1,47.597222,-122.319722,15.730000000000002
2024,1,47.597222,-122.319722,19.910000000000004
2024,1,47.597222,-122.319722,21.78
2024,1,47.597222,-122.319722,16.94
2024,1,47.597222,-122.319722,14.080000000000002
2024,1,47.597222,-122.319722,19.8
2024,1,47.597222,-122.319722,30.360000000000003
2024,1,47.597222,-122.319722,26.730000000000004
2024,1,47.597222,-122.319722,31.130000000000003
2024,1,47.597222,-122.319722,25.85
2024,1,47.597222,-122.319722,17.6
2024,1,47.597222,-122.319722,28.6
2024,1,47.597222,-122.319722,35.42000000000001
2024,1,47.597222,-122.319722,38.720000000000006
2024,1,47.597222,-122.319722,37.73
2024,1,47.597222,-122.319722,32.45
2024,1,47.597222,-122.319722,34.1
2024,1,47.597222,-122.319722,34.870000000000005
2024,1,47.597222,-122.319722,37.620000000000005
2024,1,47.597222,-122.319722,14.3
2024,1,47.597222,-122.319722,26.84
2024,1,47.597222,-122.319722,27.720000000000002
2024,1,47.597222,-122.319722,32.56
2024,1,47.597222,-122.319722,33.660000000000004
2024,1,47.597222,-122.319722,34.980000000000004
2024,1,47.597222,-122.319722,32.56
2024,1,47.597222,-122.319722,28.82
2024,1,47.597222,-122.319722,23.650000000000002
2024,1,47.597222,-122.319722,22.220000000000002
2024,1,47.597222,-122.319722,30.250000000000004
2024,1,47.597222,-122.319722,18.37
2024,1,47.597222,-122.319722,21.78
2024,1,47.597222,-122.319722,32.56
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,5,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,10,47.597222,-122.319722,12.703894866476539
2024,10,47.597222,-122.319722,12.703894866476539
2024,10,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,2,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,3,47.597222,-122.319722,12.703894866476539
2024,4,47.597222,-122.319722,12.703894866476539
2024,4,47.597222,-122.319722,12.703894866476539
2024,4,47.597222,-122.319722,12.703894866476539
2024,4,47.597222,-122.319722,12.703894866476539
2024,4,47.597222,-122.319722,12.703894866476539
2024,4,47.597222,-122.319722,12.703894866476539
2024,4,47.597222,-122.319722,12.703894866476539
2024,4,47.597222,-122.319722,12.703894866476539
2024,4,47.597222,-122.319722,12.703894866476539
2024,4,47.597222,-122.319722,12.703894866476539
2024,4,47.597222,-122.319722,12.703894866476539
2024,4,47.597222,-122.319722,12.703894866476539
2024,4,47.597222,-122.319722,12.703894866476539
2024,5,47.597222,-122.319722,12.703894866476539
2024,5,47.597222,-122.319722,12.703894866476539
2024,5,47.597222,-122.319722,12.703894866476539
2024,5,47.597222,-122.319722,12.703894866476539
2024,5,47.597222,-122.319722,12.703894866476539
2024,5,47.597222,-122.319722,12.703894866476539
2024,5,47.597222,-122.319722,12.703894866476539
2024,5,47.597222,-122.319722,12.703894866476539
2024,5,47.597222,-122.319722,12.703894866476539
2024,5,47.597222,-122.319722,12.703894866476539
2024,5,47.597222,-122.319722,12.703894866476539
2024,5,47.597222,-122.319722,12.703894866476539
2024,5,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,6,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,7,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,8,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,9,47.597222,-122.319722,12.703894866476539
2024,1,47.597222,-122.319722,38.28
2024,1,47.597222,-122.319722,37.07000000000001
2024,1,47.597222,-122.319722,37.18
2024,1,47.597222,-122.319722,44.440000000000005
2024,1,47.597222,-122.319722,17.82
2024,1,47.597222,-122.319722,15.620000000000001
2024,1,47.597222,-122.319722,20.02
2024,1,47.597222,-122.319722,20.02
2024,1,47.597222,-122.319722,15.290000000000001
2024,1,47.597222,-122.319722,10.89
2024,1,47.597222,-122.319722,7.48
2024,1,47.597222,-122.319722,12.430000000000001
2024,1,47.597222,-122.319722,20.24
2024,1,47.597222,-122.319722,13.640000000000002
2024,1,47.597222,-122.319722,11.55
2024,1,47.597222,-122.319722,18.700000000000003
2024,1,47.597222,-122.319722,33.77
2024,1,47.597222,-122.319722,31.680000000000003
2024,1,47.597222,-122.319722,16.72
2024,1,47.597222,-122.319722,11.77
2024,1,47.597222,-122.319722,11.77
2024,1,47.597222,-122.319722,17.490000000000002
2024,1,47.597222,-122.319722,16.830000000000002
2024,1,47.597222,-122.319722,17.490000000000002
2024,1,47.597222,-122.319722,15.400000000000002
2024,1,47.597222,-122.319722,15.400000000000002
2024,1,47.597222,-122.319722,18.26
2024,1,47.597222,-122.319722,24.860000000000003
2024,1,47.597222,-122.319722,26.400000000000002
2024,1,47.597222,-122.319722,27.830000000000002
2024,1,47.597222,-122.319722,28.380000000000003
2024,1,47.597222,-122.319722,23.650000000000002
2024,1,47.597222,-122.319722,22.55
2024,1,47.597222,-122.319722,20.460000000000004
2024,1,47.597222,-122.319722,14.190000000000001
2024,1,47.597222,-122.319722,11.880000000000003
2024,1,47.597222,-122.319722,20.57
2024,1,47.597222,-122.319722,19.8
2024,1,47.597222,-122.319722,20.24
2024,1,47.597222,-122.319722,22.330000000000002
2024,1,47.597222,-122.319722,17.27
2024,1,47.597222,-122.319722,23.1
2024,1,47.597222,-122.319722,27.610000000000003
2024,1,47.597222,-122.319722,18.480000000000004
2024,1,47.597222,-122.319722,16.5
2024,1,47.597222,-122.319722,15.620000000000001
2024,1,47.597222,-122.319722,30.910000000000004
2024,1,47.597222,-122.319722,42.79
2024,1,47.597222,-122.319722,35.75
2024,1,47.597222,-122.319722,32.56
2024,1,47.597222,-122.319722,39.27
2024,1,47.597222,-122.319722,37.07000000000001
2024,1,47.597222,-122.319722,37.18
2024,1,47.597222,-122.319722,30.69
2024,1,47.597222,-122.319722,31.900000000000002
2024,1,47.597222,-122.319722,31.020000000000003
2024,1,47.597222,-122.319722,22.660000000000004
2024,1,47.597222,-122.319722,22.77
